name,comment,image
rivoniaamtirann,Yaa ampun mbaaa😘😍💯💯,https://instagram.fdad3-5.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fdad3-5.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX8dOxti&edm=ALlQn9MBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT-YSF-MdpDx0Ux6baDbwNmIrmd2sPkoCj_LZwjJsRUs6A&oe=62485A4F&_nc_sid=48a2a6
taniaatst,💖💖💖💖,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/276980569_493154922312046_8687237429253788854_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=dxME2Mj0NJ0AX-3Pof_&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8vzGUr2kjer-HDiotveb0H4rUDpI9Jg8ZzWR4k5UdYHw&oe=62475524&_nc_sid=705020
cintaaaal,captionnya uuuuuunch @awkarin,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/118559161_316975402856513_4106483480571093274_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=pSRSb58xhlEAX_3e_1C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-99U7ZXoqw8NfbdlrXVlHBPe2Pz_z1Rvkxusinw9uLcw&oe=624780F2&_nc_sid=705020
maria_boangmanalu,Wah ada bidadarrri,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/82664766_1636366549846181_2496891688639791104_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=dVfWZA9lD1EAX9SGACm&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8k6s5WnJZmWdNPwdsy3UZneLxK-x_OdEGdlZbQBuT93g&oe=62477305&_nc_sid=705020
nurri_unuyy,mwaahhhh,https://instagram.fcgk9-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcgk9-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX8jeTep&edm=AA0lj5EBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT9Liq11lQlYmVvo6zgKdlenPi481LvK8cWD4ER2_ldZHA&oe=62485A4F&_nc_sid=3add00
baikbangethuhu,MAN CAKEP BAT,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/116045300_318001732676810_481065932224975820_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=iwrPqsjjcSwAX9Ll_OH&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_G5TszYGm1Jzi1biOPvDfUQon7zBCJH47pOf78uOYvwQ&oe=624784C5&_nc_sid=705020
devanwildan,😍😍😍😍,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/81444714_116950372977126_3154428495640133632_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=5-IOo_AKLtYAX_cVEhr&tn=Rkw20jy6S7RjaG9b&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_M79FCTsTQxPmq3vgZgDC6BifzXvH9mypdZZdA5prUvA&oe=62476AF9&_nc_sid=705020
kiki_ramadhani01,"Jual baju fashion wanita,harga pas di kantong ❤️😘",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/240573639_937945443457929_6378142235058922756_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=KTcr_pSv1JMAX9hvLkl&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9yT_YRKFfqc2Hb_EPnzG9tLgrxX58JWz1suqfz0_zTLg&oe=62483D1A&_nc_sid=705020
popy.id,vs nya 85rb kakak🤗,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/103943460_546761502634765_1988390118251108027_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=A6VgxCzTyFcAX-OKJiQ&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-ryPP73x3ksvn0RRGiRDDAsiZ6eWLFq2JJzCg2rx3cJw&oe=62485159&_nc_sid=705020
dmyntiiannisaamr,Secantik itukah diirimu??,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275940010_699225184598519_7485714488597899267_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=LbMvhEX8DBwAX8wifOK&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-VqbE-SLnLwiJIYM2IsYgeiWSNhH2pa-AM7Y3PdZ75NA&oe=624886BD&_nc_sid=705020
rinayu30,Uwww mba karin😍😍,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275708421_470454437846181_1874761328779064580_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=cS8Z03y1XiEAX_STcxY&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9H_3aCdk5BwbzIsjC6azLxwMWz9oNyFw9788l3Lc09hQ&oe=6247D13C&_nc_sid=705020
borderlessmon,😭❤️❤️,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/244634590_268128031860207_3461448726791161378_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=MyrVPd-DVNcAX92uioz&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-hIWyIbqMpiQ2eTPkVnysxA0PacGukaNssLKMpoO1sgw&oe=62473B72&_nc_sid=705020
nurmalasarinurri,aduuhhh... cetarrrr... bangettt...,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/260072718_336703164884615_2244462318228284904_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=gX7eZNQ_MS4AX_CGZM6&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_pTJ1Dk3_7BwOjrwLMiwqV082rtBass1djp1dpRz1t_g&oe=6247332D&_nc_sid=705020
dforpidel,tp kdg manusia nya suka gatau diri,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/276317339_315237447376325_2142134993680517532_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=44V8emYXFMkAX-Aaq-8&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-cB17DY53Z0yADhTLr6eyIFKRp6Q-PpDtiqe6EDTCuUQ&oe=6247BF10&_nc_sid=705020
ljkofficial,❤️,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275252567_3244352675854003_4800816619814648043_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=VRd_N1aAcicAX8GosX_&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_aUlANu-aM53-zFTz2FWpcSJpsEQxDJtxHN01hDncX8Q&oe=62488B79&_nc_sid=705020
divanatasyaaa,❤️❤️❤️,https://instagram.fcgk9-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fcgk9-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX8jeTep&edm=AA0lj5EBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT9Liq11lQlYmVvo6zgKdlenPi481LvK8cWD4ER2_ldZHA&oe=62485A4F&_nc_sid=3add00
riezap,Mantulll bgt kakaaaaa💕💕💕,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/273131595_1127312121422403_5387009151642594975_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=T82To_0nHqsAX-eI4A_&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9Zd1ZcF3wONGtGxdmD1AylXcNi-PpC2Jwy_JBXTSqmAg&oe=6247A88B&_nc_sid=705020
vinabee.id,❤❤❤❤❤❤❤❤❤,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275856509_709559330057700_7864905070893073890_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=MZZzw-Otb0EAX_Or2uY&tn=Rkw20jy6S7RjaG9b&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8ZrwkHqe_SVrSUbIYn8AC5-HnVCF6_6r_V-osiDSE-2Q&oe=6247F986&_nc_sid=705020
haryatiariff,❤️❤️❤️,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/265458560_956415425271086_889514007222340283_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=EICIYpdL0AcAX_Ae0Pf&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_62EO5EI-DiSdLz7OTP-YBeXEKQjIvuk7b4B29_hcGMQ&oe=6248AE51&_nc_sid=705020
rismaljuliyandi,Angel😍,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/253441207_977134319548649_2237578889613513471_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SBibxKKXflAAX-_oA0i&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT96zERIpK1EDgYMfT1WtqafhcDr3tVZiRVSSG1FthYn5A&oe=624890F4&_nc_sid=705020
actioncamerapro,"SPORTS CAMERA LIKE GOPRO, XIAOMI YI, DSLR DAN MIRRORLESS HARGA TERJANGKAU CEK LANGSUNG YAAAA 📸📸📸📸📸",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/47582712_542173659585776_3300264445183262720_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=QOgcR4SIL_QAX-Gh4Fk&tn=Rkw20jy6S7RjaG9b&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT88pO5ReEsJU92vwMEsX74oxgB4dRaO8t78XppEAzTx6w&oe=6247CC2F&_nc_sid=705020
topan.cobeins,Jatuh.....jatuh....jatuh...😂,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/217210223_533168067827939_3590383775125518682_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=4xVIaWtz1gUAX_R8S6C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9lFh82CbFR6lqid4gFvyk6ImigLlBrHqONyDZd8jgq7w&oe=6248016C&_nc_sid=705020
ca.rizka,sukaa captionnyaaa,https://instagram.fmaa14-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2JhY2t0ZXN0X3YyMDdfMTptbnMifQ&_nc_ht=instagram.fmaa14-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX-t4Pis&edm=AJ9x6zYBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT8XRJtsp_5NMkj7MDMRYX6c1ARPdlmgQQx2u0Wc7PpFyQ&oe=62485A4F&_nc_sid=cff2a4
silvi_zizza,Nyidirrrrrrrrr sape rinn?,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/271878883_1109784713149464_5447578132403642398_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=bT7CRilogh4AX_isuG9&tn=Rkw20jy6S7RjaG9b&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8k-goyxX5BKuevqcIqiOAEc9xCxqqSm3cLj81cEvJgpg&oe=62490108&_nc_sid=705020
heiitsmei05_,Kayak bidadarii yang terdampar gitu kak @awkarin 🤣🤣,https://instagram.fmaa14-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2JhY2t0ZXN0X3YyMDdfMTptbnMifQ&_nc_ht=instagram.fmaa14-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX-t4Pis&edm=AJ9x6zYBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT8XRJtsp_5NMkj7MDMRYX6c1ARPdlmgQQx2u0Wc7PpFyQ&oe=62485A4F&_nc_sid=cff2a4
wardhaintn_,Ngeriiiii,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277030582_707890723563602_8264947888876818058_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=lCcwaVqex3sAX96yZFH&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-YUFyyEFJs9_-4CFMD1vCOFKX_qfpb2JqPJiulzPocGA&oe=6247E685&_nc_sid=705020
brigittacynthiaa,Foto lama ya kakkk kayinnn😂😂,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274078985_667354997646909_3295372178493909745_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=3mme6RM5znEAX8SwVsM&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-QO1ypqkYy5_-jT56FYWaC5w5jMEmOtIis0_DM3di1QQ&oe=6248A1F2&_nc_sid=705020
oliviansh_,Caption needed,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/260423844_1016361235615781_1901312317719626424_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ptL-Q7tQ8q8AX9c7vih&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9_nxX2ljJuhqUIyM5kqQq9FhlBfsg_DOSn8xhutPPL1g&oe=62472501&_nc_sid=705020
renycarmilla,Tadinya aku g terlalu suka @awkarin tp ternyata dia masih py sisi empatynya..,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/217119142_4363215683741279_6204228406850660000_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=Lhby7xGFvR8AX9-gIyb&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-JqH2KP5MWwHZ_871nHw-nMkBmXKDM9jS89ZEI_WzUgA&oe=6248022E&_nc_sid=705020
wulannmanikk,nyi roro kidul,https://instagram.fmaa14-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?efg=eyJybWQiOiJpZ19hbmRyb2lkX21vYmlsZV9uZXR3b3JrX3N0YWNrX2JhY2t0ZXN0X3YyMDdfMTptbnMifQ&_nc_ht=instagram.fmaa14-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX-t4Pis&edm=AJ9x6zYBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT8XRJtsp_5NMkj7MDMRYX6c1ARPdlmgQQx2u0Wc7PpFyQ&oe=62485A4F&_nc_sid=cff2a4
tajjull_,Nyi Rorokarin 😍,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274735711_148423267630647_8163909350349224325_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Obr0ulSczQ0AX-7MWPI&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-BeqRjR6h5UrncYAD20uK_CiZnbCUZcK6Nk5_1bzlbwg&oe=6248EA66&_nc_sid=705020
tiaraaafkl,Kapan jogja lageee,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/182468572_576903656617494_243974796581148847_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=y5xuHAtBdUwAX-F5LWg&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8WgRzg6WNE30_25lJbqGWwqD-LWkaPT94WviuKDhxUtA&oe=6247D397&_nc_sid=705020
nasruddinfoker,Cantik,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/18095812_1493865553979902_4682655675774402560_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=GOW0ZdwAwjgAX9GCoB9&tn=Rkw20jy6S7RjaG9b&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT__FPZX_WVkxXxDrDpqHFd8piluh2MwjqnoOWfQBJX0gA&oe=6248E0BA&_nc_sid=705020
irrfandayy,💟 semoga selalu dapa,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/18444696_119672905271584_1042872833186725888_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=fhFVH6iaDQ0AX_RQqrt&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-jPPge_kQ1OLhXvAJfX1bh3lODduElO2-j2YjrZg254g&oe=62479827&_nc_sid=705020
novi_sasmita9,Aku pikir lukisan 😍,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/64412969_479272849503085_940421898783686656_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=c7NkWu6WFesAX-Kx3pD&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_nosy8U2CE3uhv1SagEXYZtnv0pJT2NVvV58WH06TgBw&oe=62490613&_nc_sid=705020
allduran,💎💎💎💋💎💎,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/249942471_135118865531370_2452586965180750186_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=z9l1qL1ufdcAX_gOF0w&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9q4bJleAWZwoQSFUIYswrQZNyK_Yd0YmJOS2ZnIvSA6g&oe=6248F473&_nc_sid=705020
allduran,💎💎💎💋💎💎,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/249942471_135118865531370_2452586965180750186_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=z9l1qL1ufdcAX_gOF0w&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9q4bJleAWZwoQSFUIYswrQZNyK_Yd0YmJOS2ZnIvSA6g&oe=6248F473&_nc_sid=705020
oliviaindah04,💯💯💯,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274485173_503720908137447_6458507410682329318_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=u2XHSgziVh4AX8MlFYj&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT97tTwQvMIt5i14jcJBRlohHIYqFzJv3DDDZtOGIjAxsQ&oe=6247D7B5&_nc_sid=705020
lzynx26nxtxlyz,😍😍😍,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/264365980_599714371323219_441906430403929528_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Q2e9pMGNcCoAX8QgkEN&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT85VZ7ixWvrcYLogYjMuABW3uvWl2_DJMZjJ-RLaSqorA&oe=6247BA84&_nc_sid=705020
novakhnisya,Iya sayang iya,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/120101466_189572372569378_7186224040150579008_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=-YCHHla7PP8AX9DNscs&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8AOWVkHFpcco_kmoeUjAN-bvN1e1Vx_WDzEMsKNfuP8A&oe=62474A36&_nc_sid=705020
alena_setya,Bagus banget body nya..😍😍,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/77106976_581156989390442_998190776577949696_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=zJ0T_4Hqy8EAX90Iazs&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-mHGdoohuVmD9qPtaO5BSDbMRO7l752Oz5TXbEOZ32mA&oe=62488456&_nc_sid=705020
icikicikembem,Ude pernah ye @generasi.meecin,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/277240746_1048859455699569_3403111590437379021_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=NmJTA3ufam0AX9fKB84&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8p55t2WQTGj1zvjn9eu0jggckOut7c_H3S-yXnSYsgag&oe=6247FE10&_nc_sid=705020
pembesar_payudara_terlariis.id,"Thanksss kakk! aku naikk 7 cm pakee peninggi badan darii @peninggi_terbaik_ampuh . cumaa 1mingguu, gakk lagii lagii deh disebut manusia cebol😂...@peninggi_terbaik_ampuh 😍  Wa: 081261371039",https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/75137140_2300659510156609_6259177392330244096_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Gys9apsq3wEAX9619eK&tn=Rkw20jy6S7RjaG9b&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-5JBghBElrAEm-f3Hyr3UPOhbxjzZZm_eqFQmKI7l_vw&oe=6247BA1B&_nc_sid=705020
dianaalbadhawi,Wow,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/275997468_1022452375049801_1007591771518800747_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=qE6e99TJs0gAX_Lrfm8&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8Rvged6T0_fX7rHgfUfgC7tijEkUuNYumXkgk3q7YAEA&oe=62485DAF&_nc_sid=705020
milyasw,itu nahan posenya capek gak kak🙈,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/218921679_1005398353530751_8433328950573239637_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=En1MJyWz5dIAX9clhY6&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_yGKclgGfS5txyW7WClNQ8i4GLgjXS1zcC0X2HLXLUqg&oe=6248C7D9&_nc_sid=705020
najmiatihumairoh,Bidadari bumi🔥,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/169486231_1735508579962884_6182843858390536658_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=iHMdSRUGF3cAX8GcVpl&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-Aoj95zrdwfAxHae7oUsosu-b0ISV77cwcY_YEiZTHWQ&oe=6248B629&_nc_sid=705020
yosiwii_,Tiati rin jatoh 😭,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274310605_2153937411428814_5198006120731511468_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=WPAd92Ti1skAX8qEw97&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_QQg2V0cRaTAvIgyHfTvmxHpRFbvYQHj-Za_xjN3SBcQ&oe=6248E17D&_nc_sid=705020
soniapms_,Kayak malaikan gila 💗😍😍😍 cantik total,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/274045078_1261655707658201_1025067470962375107_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Gj9IENinji4AX8XgHMf&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_I05lUdqH5kzO3_rsDq2x3N1Qy4sWUUG847XovbKLHyg&oe=6247C5E4&_nc_sid=705020
yohanaritonga_,@patriciapolandd gua potoin pose kek gini mo ga awkowkwowwk,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/273154616_998175967468417_8938175516035785460_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=cauBE-3VB3oAX_S03oC&tn=Rkw20jy6S7RjaG9b&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-pXtndRmkUPpenXsaDy62XV-Dc6Hs8hDmq-lH0gLI-Lg&oe=6249073E&_nc_sid=705020
paujan.ojancok,ngga si gw dari sperma,https://instagram.fixc4-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fixc4-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=kLQ4jXKOCJIAX-sOq5t&edm=AEsR1pMBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT98opmMELhkxKy0pLktPrEQKupycla0JY_SdrmnEK5pig&oe=62485A4F&_nc_sid=3f45ac
sucayy__,😍,https://instagram.fsrg4-1.fna.fbcdn.net/v/t51.2885-19/177654567_149169343826379_3153465932513426128_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Ds2J_53kk1kAX82ZYsq&tn=Rkw20jy6S7RjaG9b&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-5q014xMcnMSXEjp_uXPlSvLQjeEDlIOs4sORfe_Vjcw&oe=62479AA1&_nc_sid=705020
